master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s10p_073_067,S10P,073/067,ポケモン,闘,バサギリV,SR,F,False
s10p_074_067,S10P,074/067,ポケモン,悪,ヒスイオオニューラV,SR,F,False
s10p_075_067,S10P,075/067,ポケモン,悪,ヒスイオオニューラV,SR,F,False
s10p_076_067,S10P,076/067,ポケモン,無,ヤレユータンV,SR,F,False
s10p_077_067,S10P,077/067,トレーナーズ,サポート,カイ,SR,F,False
s10p_078_067,S10P,078/067,トレーナーズ,サポート,ザクロ,SR,F,False
s10p_079_067,S10P,079/067,トレーナーズ,サポート,タイサイ,SR,F,False
s10p_080_067,S10P,080/067,ポケモン,炎,ヒードランVMAX,HR,F,
s10p_081_067,S10P,081/067,ポケモン,水,オリジンパルキアVSTAR,HR,F,False
s10p_082_067,S10P,082/067,ポケモン,闘,バサギリVSTAR,HR,F,
s10p_083_067,S10P,083/067,トレーナーズ,サポート,カイ,HR,F,False
s10p_084_067,S10P,084/067,トレーナーズ,サポート,ザクロ,HR,F,
s10p_085_067,S10P,085/067,トレーナーズ,サポート,タイサイ,HR,F,
s10p_086_067,S10P,086/067,ポケモン,水,オリジンパルキアVSTAR,UR,F,False
s10p_087_067,S10P,087/067,トレーナーズ,スタジアム,シンオウ神殿,UR,F,False
s10p_088_067,S10P,088/067,エネルギー,無,ダブルターボエネルギー,UR,F,False
