master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s10b_063_071,S10b,063/071,ポケモン,無,ハトーボー,C,F,False
s10b_064_071,S10b,064/071,ポケモン,無,ケンホロウ,U,F,False
s10b_065_071,S10b,065/071,トレーナーズ,グッズ,ふかそうち,U,F,False
s10b_066_071,S10b,066/071,トレーナーズ,グッズ,ふしぎなアメ,U,F,False
s10b_067_071,S10b,067/071,トレーナーズ,グッズ,ルアーモジュール,U,F,False
s10b_068_071,S10b,068/071,トレーナーズ,サポート,キャンデラ,U,F,False
s10b_069_071,S10b,069/071,トレーナーズ,サポート,スパーク,U,F,False
s10b_070_071,S10b,070/071,トレーナーズ,サポート,ブランシェ,U,F,False
s10b_071_071,S10b,071/071,トレーナーズ,スタジアム,ポケストップ,U,F,False
s10b_072_071,S10b,072/071,ポケモン,草,アローラナッシーV,SR,F,False
s10b_073_071,S10b,073/071,ポケモン,超,ミュウツーV,SR,F,False
s10b_074_071,S10b,074/071,ポケモン,超,ミュウツーV,SR,F,False
s10b_075_071,S10b,075/071,ポケモン,闘,ローブシンV,SR,F,False
s10b_076_071,S10b,076/071,ポケモン,闘,ローブシンV,SR,F,False
s10b_077_071,S10b,077/071,ポケモン,鋼,メルメタルV,SR,F,False
s10b_078_071,S10b,078/071,ポケモン,竜,カイリューV,SR,F,False
s10b_079_071,S10b,079/071,ポケモン,無,ケッキングV,SR,F,False
s10b_080_071,S10b,080/071,トレーナーズ,サポート,キャンデラ,SR,F,False
s10b_081_071,S10b,081/071,トレーナーズ,サポート,スパーク,SR,F,False
s10b_082_071,S10b,082/071,トレーナーズ,サポート,博士の研究 ウィロー博士,SR,D,False
s10b_083_071,S10b,083/071,トレーナーズ,サポート,ブランシェ,SR,F,False
s10b_084_071,S10b,084/071,ポケモン,超,ミュウツーVSTAR,HR,F,False
s10b_085_071,S10b,085/071,ポケモン,鋼,メルメタルVMAX,HR,F,False
s10b_086_071,S10b,086/071,ポケモン,竜,カイリューVSTAR,HR,F,False
s10b_087_071,S10b,087/071,トレーナーズ,サポート,キャンデラ,HR,F,False
s10b_088_071,S10b,088/071,トレーナーズ,サポート,スパーク,HR,F,False
s10b_089_071,S10b,089/071,トレーナーズ,サポート,博士の研究 ウィロー博士,HR,D,False
s10b_090_071,S10b,090/071,トレーナーズ,サポート,ブランシェ,HR,F,False
s10b_091_071,S10b,091/071,ポケモン,超,ミュウツーVSTAR,UR,F,False
s10b_092_071,S10b,092/071,トレーナーズ,グッズ,ふかそうち,UR,F,False
s10b_093_071,S10b,093/071,トレーナーズ,グッズ,ルアーモジュール,UR,F,False
s10b_DAR,S10b,DAR,エネルギー,悪,基本悪エネルギー,-,,False
s10b_FIG,S10b,FIG,エネルギー,闘,基本闘エネルギー,-,,False
s10b_FIR,S10b,FIR,エネルギー,炎,基本炎エネルギー,-,,False
s10b_GRA,S10b,GRA,エネルギー,草,基本草エネルギー,-,,False
s10b_LIG,S10b,LIG,エネルギー,雷,基本雷エネルギー,-,,False
s10b_MET,S10b,MET,エネルギー,鋼,基本鋼エネルギー,-,,False
s10b_PSY,S10b,PSY,エネルギー,超,基本超エネルギー,-,,False
s10b_WAT,S10b,WAT,エネルギー,水,基本水エネルギー,-,,False
